sep_index,fl_rise_time,fl_lon,fl_lat,fluence_gt10MeV,GOES_X_ray_flux_value,sin_lat,cos_lat,sin_lon,cos_lon
gsep_157,0.035256410256410256,0.7444933920704846,0.6794871794871795,0.0036466070274074865,0.013505788194940686,0.700251294433994,0.8303761105288554,0.9667902132486008,0.5994343659031881
gsep_159,0.09294871794871795,0.7312775330396476,0.6666666666666666,0.00251965895268886,0.0030370158639416887,0.6869374764957801,0.8496861399861888,0.9567727288213004,0.6296305451319982
gsep_160,0.04807692307692308,0.73568281938326,0.15384615384615385,0.00023184494857560875,0.002358153494354723,0.14404194836950962,0.6638049367281713,0.9602524267262202,0.6196384334616813
gsep_161,0.08653846153846154,0.36123348017621143,0.717948717948718,0.004084256765162293,0.0817493211376304,0.7397515030288674,0.7656626338236662,0.3454915028125263,0.9694449839729087
gsep_162,0.07051282051282051,0.6079295154185022,0.7435897435897436,0.0016443594771792468,0.01815063598685151,0.7656772242026049,0.7169340542220317,0.8078307376628291,0.8676568496803544
gsep_163,0.11217948717948718,0.6828193832599119,0.6666666666666666,0.0005753999927131318,0.006359868515077891,0.6869374764957801,0.8496861399861888,0.909576022144496,0.7337872616465798
gsep_164,0.02564102564102564,0.7224669603524229,0.6666666666666666,0.0003281278908816662,0.019937115906817206,0.6869374764957801,0.8496861399861888,0.9493970231495835,0.6493797067118584
gsep_165,0.0673076923076923,0.4713656387665198,0.7435897435897436,0.043297673267992956,0.203229955695298,0.7656772242026049,0.7169340542220317,0.5609346717025737,0.9953466235171085
gsep_166,0.05448717948717949,0.6872246696035242,0.6410256410256411,0.0006585534428865451,0.01279119622695441,0.6601135168923838,0.884878696847647,0.9145187862775208,0.7248077398713404
gsep_167,0.016025641025641024,0.7841409691629956,0.6025641025641025,0.0006432357020651269,0.003858796627125911,0.6194481852623359,0.9290210049793687,0.9890738003669028,0.5055057558246827
gsep_169,0.035256410256410256,0.788546255506608,0.6666666666666666,0.0002701393006291543,0.0035015006431327713,0.6869374764957801,0.8496861399861888,0.990813591723832,0.4948286831327561
gsep_170,0.1346153846153846,0.4801762114537445,0.24358974358974358,0.01714810143714327,0.003144204659139631,0.23503048794906178,0.8303761105288554,0.5782172325201155,0.9923139318667175
gsep_171,0.15384615384615385,0.9118942731277533,0.5128205128205128,0.0014364758517457137,0.00850364441903673,0.5231390164351492,0.991103937017055,0.9781523779815178,0.19318292933748976
gsep_173,0.09294871794871795,0.28634361233480177,0.14102564102564102,0.0005513292571366175,0.01529226811490639,0.13140656107959175,0.635610196969315,0.21321178182447698,0.8870981024043987
gsep_174,0.14743589743589744,0.7797356828193832,0.5897435897435898,0.7746103850562747,0.026011147634700586,0.6057950695096013,0.9414110868219336,0.9871850323926177,0.5161432909206987
gsep_175,0.022435897435897436,0.46255506607929514,0.7564102564102564,0.000182609353078193,0.07103044161783621,0.7785058753508715,0.6909156418735486,0.5435778713738291,0.9976243811843102
gsep_176,0.07051282051282051,0.4713656387665198,0.7435897435897436,0.0027603663084540034,0.0817493211376304,0.7656772242026049,0.7169340542220317,0.5609346717025737,0.9953466235171085
gsep_177,0.10256410256410256,0.22026431718061673,0.5512820512820513,0.0261199210611168,0.028869515506645703,0.5645999219542657,0.9715564398473622,0.116977778440511,0.7769952303165825
gsep_178,0.04487179487179487,0.23788546255506607,0.3717948717948718,0.000586341236157002,0.027083035586680005,0.3706818604287901,0.9715564398473622,0.1403300998306744,0.8093777214424221
gsep_179,0.0641025641025641,0.7004405286343612,0.41025641025641024,0.0025524826830204705,0.004930684579105331,0.41214276594790666,0.991103937017055,0.9285836503510562,0.6972422420313934
gsep_180,0.07371794871794872,0.32158590308370044,0.6538461538461539,0.0002416920676750919,0.0074317564670573115,0.673556858693309,0.8678555136148586,0.2730047501302266,0.9319562657134062
gsep_181,0.057692307692307696,0.5242290748898678,0.717948717948718,0.0029791911773314065,0.06031156209804202,0.7397515030288674,0.7656626338236662,0.6627840772285783,0.9659876929525391
gsep_182,0.12179487179487179,0.7136563876651982,0.6794871794871795,0.04296943596467685,0.03887380305845363,0.700251294433994,0.8303761105288554,0.9414737964294635,0.6687954417045381
gsep_183,0.060897435897435896,0.7841409691629956,0.6794871794871795,0.04165648675141243,0.7141632128054881,0.700251294433994,0.8303761105288554,0.9890738003669028,0.5055057558246827
gsep_184,0.04487179487179487,0.4581497797356828,0.19230769230769232,0.00024606856505264,0.027797627554666287,0.1825239940828953,0.7418522483131734,0.5348782368720626,0.9984792565277715
gsep_185,0.0641025641025641,0.4801762114537445,0.16666666666666666,0.014959852748369236,0.0817493211376304,0.15677590703218441,0.6909156418735486,0.5782172325201155,0.9923139318667175
gsep_186,0.15705128205128205,0.6299559471365639,0.21794871794871795,0.0026290713871275615,0.07103044161783621,0.2086194521538418,0.7883579578794263,0.8409991800312493,0.832286316148922
gsep_187,0.09935897435897435,0.8149779735682819,0.20512820512820512,0.0394682380626384,0.5140774617693297,0.1955302793541884,0.7656626338236662,0.9980973490458728,0.4301188064424263
gsep_188,0.009615384615384616,0.947136563876652,0.20512820512820512,0.0125527791907178,0.00035729598399313994,0.1955302793541884,0.7656626338236662,0.953153893518325,0.11187107051769686
gsep_189,0.33974358974358976,0.5770925110132159,0.6794871794871795,0.0004944347912284926,0.027440331570673143,0.700251294433994,0.8303761105288554,0.7575190374550271,0.9108307156360527
gsep_191,0.009615384615384616,0.8546255506607929,0.24358974358974358,0.0004441050713866899,0.02243818779476919,0.23503048794906178,0.8303761105288554,0.9987820251299121,0.33215979480635616
gsep_193,0.08012820512820513,0.5022026431718062,0.6025641025641025,0.000649800448131449,0.0008932399599828498,0.6194481852623359,0.9290210049793687,0.6209609477998339,0.9814558651937527
gsep_195,0.07692307692307693,0.6563876651982379,0.19230769230769232,0.0003303161395704402,0.004930684579105331,0.1825239940828953,0.7418522483131734,0.8773547901113861,0.7852804686943899
gsep_196,0.21153846153846154,0.3392070484581498,0.2564102564102564,0.47700856338300623,0.09246820065742463,0.24834430588727566,0.8496861399861888,0.3046344357553631,0.9503718310800149
gsep_197,0.10897435897435898,0.788546255506608,0.24358974358974358,0.059381301130482095,0.03208517936258396,0.23503048794906178,0.8303761105288554,0.990813591723832,0.4948286831327561
gsep_198,0.08653846153846154,0.4052863436123348,0.10256410256410256,0.000720918530516605,0.004573388595112191,0.09413015890620771,0.5446092891612546,0.4304134495199673,0.9939244350204186
gsep_199,0.057692307692307696,0.5198237885462555,0.6666666666666666,0.00023184494857560875,0.05673860225811062,0.6869374764957801,0.8496861399861888,0.6545084971874737,0.9694449839729087
gsep_200,0.05448717948717949,0.5682819383259912,0.6538461538461539,0.0008817548091414964,0.05673860225811062,0.673556858693309,0.8678555136148586,0.7424048101231685,0.9217261100386727
gsep_201,0.13141025641025642,0.36123348017621143,0.19230769230769232,0.0016334182337353765,0.023510075746748606,0.1825239940828953,0.7418522483131734,0.3454915028125263,0.9694449839729087
gsep_202,0.05448717948717949,0.5198237885462555,0.5384615384615384,1.0,0.03530084321852222,0.5508035488572625,0.9792530570664137,0.6545084971874737,0.9694449839729087
gsep_203,0.11538461538461539,0.2555066079295154,0.2948717948717949,0.0025634239264643406,0.00957553237101615,0.28867023631790967,0.9007505042580342,0.16543469682057088,0.8396474182036532
gsep_205,0.1858974358974359,0.5903083700440529,0.2692307692307692,0.49998517461513353,0.03494354723452908,0.26172492368974687,0.8678555136148586,0.7795964517353735,0.8932695567378692
gsep_206,0.03205128205128205,0.2599118942731278,0.6666666666666666,0.00020449183996593335,0.0996141203372874,0.6869374764957801,0.8496861399861888,0.17197048550474636,0.8468671998752103
gsep_207,0.21794871794871795,0.6784140969162996,0.5641025641025641,0.02524462158560719,0.024939259682721166,0.5783667603912355,0.962682043925726,0.9045084971874737,0.7426577090678225
gsep_208,0.13782051282051283,0.0,0.16666666666666666,0.0019835380239392217,0.12105187937687581,0.15677590703218441,0.6909156418735486,0.00759612349389599,0.2673010549261626
gsep_209,0.038461538461538464,0.6299559471365639,0.5,0.01605397709275625,0.0007145919679862798,0.5092792839946072,0.9952545898558098,0.8409991800312493,0.832286316148922
gsep_211,0.1858974358974359,0.9515418502202643,0.23076923076923078,0.002454011492025639,0.01529226811490639,0.2217875253930232,0.809931307264892,0.9493970231495834,0.10203667339899605
gsep_214,0.1955128205128205,0.45374449339207046,0.358974358974359,0.0034387234019739536,0.0074317564670573115,0.35691502199182035,0.962682043925726,0.5261679781214719,0.9991444297714667
gsep_217,0.1987179487179487,0.8458149779735683,0.34615384615384615,0.0010010143626796811,0.005287980563098471,0.34318191172723445,0.95263257252847,0.9996954135095479,0.3539207200928683
gsep_218,0.12179487179487179,0.5903083700440529,0.28205128205128205,0.001130121035317349,0.008860940403029871,0.2751682654906719,0.884878696847647,0.7795964517353735,0.8932695567378692
gsep_219,0.21794871794871795,0.8105726872246696,0.28205128205128205,0.193630358186769,0.05316564241817922,0.2751682654906719,0.884878696847647,0.9972609476841366,0.44096445357951536
gsep_220,0.11538461538461539,0.6740088105726872,0.1794871794871795,0.007060274981894978,0.0013577247391739315,0.1696045581804509,0.7169340542220317,0.8993177550236464,0.7514163801108544
gsep_221,0.08974358974358974,0.920704845814978,0.23076923076923078,0.0016115357468476363,0.003144204659139631,0.2217875253930232,0.809931307264892,0.9727592877996585,0.1724586576490547
gsep_222,0.028846153846153848,0.44493392070484583,0.7051282051282052,0.0073228648245478615,0.10676004001715023,0.726662330229214,0.7883579578794263,0.5087262032186417,0.99990491733352
gsep_224,0.08333333333333333,0.0,0.2948717948717949,0.007694867101639447,0.1174789195369444,0.28867023631790967,0.9007505042580342,0.00759612349389599,0.2673010549261626
gsep_225,0.08012820512820513,0.6784140969162996,0.5769230769230769,0.000656365194197771,0.00778905245105045,0.5920998706558214,0.95263257252847,0.9045084971874737,0.7426577090678225
gsep_226,0.19230769230769232,0.3524229074889868,0.28205128205128205,0.0009714730053812317,0.01815063598685151,0.2751682654906719,0.884878696847647,0.32898992833716567,0.9623505970774211
gsep_227,0.03205128205128205,0.7136563876651982,0.3717948717948718,0.0015458882861844154,0.018865227954837787,0.3706818604287901,0.9715564398473622,0.9414737964294635,0.6687954417045381
gsep_228,0.07371794871794872,0.7973568281938326,0.4358974358974359,0.021743423683568738,0.11033299985708162,0.4398749142867986,0.998220245305918,0.9938441702975689,0.473368945373104
gsep_229,0.15384615384615385,0.31718061674008813,0.5769230769230769,0.00253060019613273,0.0014291839359725598,0.5920998706558214,0.95263257252847,0.2652642186070546,0.9269251408875305
gsep_231,0.04807692307692308,0.5682819383259912,0.3076923076923077,0.009040640045235478,0.016006860082892666,0.3022267233403495,0.9154661011397293,0.7424048101231685,0.9217261100386727
gsep_232,0.09935897435897435,0.32158590308370044,0.5897435897435898,0.00032593964219289215,0.00021437759039588393,0.6057950695096013,0.9414110868219336,0.2730047501302266,0.9319562657134062
gsep_233,0.060897435897435896,0.4845814977973568,0.6666666666666666,0.00010930302200426292,0.00921823638702301,0.6869374764957801,0.8496861399861888,0.5868240888334652,0.9905156046308663
gsep_234,0.03205128205128205,0.5286343612334802,0.3717948717948718,0.0029682499338875364,0.12819779905673861,0.3706818604287901,0.9715564398473622,0.6710100716628343,0.9623505970774211
gsep_235,0.035256410256410256,0.7268722466960352,0.3717948717948718,0.0008565899492205951,0.03279977133057024,0.3706818604287901,0.9715564398473622,0.953153893518325,0.6395453095931576
gsep_236,0.08974358974358974,0.18502202643171806,0.358974358974359,0.002421187761694028,0.023867371730741743,0.35691502199182035,0.962682043925726,0.07597595192178697,0.7065324466480709
gsep_237,0.060897435897435896,0.048458149779735685,0.2564102564102564,0.000451763941797399,0.005645276547091611,0.24834430588727566,0.8496861399861888,7.615242180436521e-05,0.3866035844580473
gsep_238,0.1858974358974359,0.6079295154185022,0.48717948717948717,0.015069265182807937,0.04244676289838502,0.4954068680962573,0.998220245305918,0.8078307376628291,0.8676568496803544
gsep_239,0.2532051282051282,0.4052863436123348,0.2564102564102564,0.9179406741709738,0.6141203372874088,0.24834430588727566,0.8496861399861888,0.4304134495199673,0.9939244350204186
gsep_240,0.038461538461538464,0.44933920704845814,0.2692307692307692,0.17284199564341568,0.3568672288123481,0.26172492368974687,0.8678555136148586,0.5174497483512505,0.9996196982971819
gsep_242,0.07051282051282051,0.6872246696035242,0.28205128205128205,0.11813577842406488,0.2961269115335144,0.2751682654906719,0.884878696847647,0.9145187862775208,0.7248077398713404
gsep_243,0.0673076923076923,0.8061674008810573,0.21794871794871795,0.018461050650407686,1.0,0.2086194521538418,0.7883579578794263,0.996273075820661,0.45179022302658345
gsep_244,0.038461538461538464,0.47577092511013214,0.47435897435897434,0.0002635745545628322,0.03387165928254966,0.48152599441236715,1.0,0.5695865504800327,0.9939244350204186
gsep_245,0.035256410256410256,0.5154185022026432,0.48717948717948717,0.0026837776043469124,0.020294411890810344,0.4954068680962573,0.998220245305918,0.6461858523613684,0.9727214170141936
gsep_246,0.1987179487179487,0.8458149779735683,0.28205128205128205,0.004795437589013854,0.002429612691153351,0.2751682654906719,0.884878696847647,0.9996954135095479,0.3539207200928683
gsep_247,0.08012820512820513,0.6431718061674009,0.2564102564102564,0.002191421649372755,0.0030012862655423747,0.24834430588727566,0.8496861399861888,0.8596699001693255,0.8093777214424221
gsep_248,0.057692307692307696,0.3964757709251101,0.5128205128205128,0.000649800448131449,0.0014649135343718736,0.5231390164351492,0.991103937017055,0.41317591116653485,0.9905156046308663
gsep_249,0.1762820512820513,0.5859030837004405,0.5641025641025641,0.01463161544505313,0.0035015006431327713,0.5783667603912355,0.962682043925726,0.7723195175075135,0.8992833568653188
gsep_250,0.32371794871794873,0.9030837004405287,0.5641025641025641,0.0006038472256671943,0.002572531084750607,0.5783667603912355,0.962682043925726,0.9829629131445341,0.21412957994024848
gsep_251,0.16666666666666666,0.22466960352422907,0.5,0.015835152223878848,0.016721452050878948,0.5092792839946072,0.9952545898558098,0.12264520988861399,0.7852804686943899
gsep_252,0.08333333333333333,0.6960352422907489,0.5,0.0021038917018217935,0.006359868515077891,0.5092792839946072,0.9952545898558098,0.924024048078213,0.7065324466480709
gsep_253,0.03205128205128205,0.5374449339207048,0.6282051282051282,0.0003390691343255364,0.01457767614692011,0.6466115460651461,0.9007505042580342,0.687303296707956,0.9545414767743124
gsep_255,0.07692307692307693,0.5154185022026432,0.5769230769230769,0.015069265182807937,0.07103044161783621,0.5920998706558214,0.95263257252847,0.6461858523613684,0.9727214170141936
gsep_258,0.04487179487179487,0.6563876651982379,0.5769230769230769,0.024259909675658872,0.08889524081749321,0.5920998706558214,0.95263257252847,0.8773547901113861,0.7852804686943899
gsep_259,0.07051282051282051,0.44933920704845814,0.5641025641025641,0.0007307656496160882,0.004930684579105331,0.5783667603912355,0.962682043925726,0.5174497483512505,0.9996196982971819
gsep_260,0.14102564102564102,0.42290748898678415,0.6666666666666666,0.00035219862645818054,0.030298699442618263,0.6869374764957801,0.8496861399861888,0.46512176312793735,0.9984792565277715
gsep_261,0.11858974358974358,0.46255506607929514,0.6538461538461539,0.023822259937904065,0.09246820065742463,0.673556858693309,0.8678555136148586,0.5435778713738291,0.9976243811843102
gsep_262,0.5544871794871795,0.5506607929515418,0.6538461538461539,0.19253623384238197,0.13534371873660142,0.673556858693309,0.8678555136148586,0.7113091308703497,0.9415087187913977
gsep_263,0.08012820512820513,0.7092511013215859,0.6410256410256411,0.08049790097715151,0.25325139345433756,0.6601135168923838,0.884878696847647,0.9373098535696979,0.678370865357554
gsep_264,0.05448717948717949,0.775330396475771,0.41025641025641024,0.000656365194197771,0.004216092611119051,0.41214276594790666,0.991103937017055,0.9851478631379982,0.5267380481245657
gsep_265,0.14102564102564102,0.3920704845814978,0.6153846153846154,0.039905887800393204,0.028154923538659424,0.6330550590427063,0.9154661011397293,0.4045955023117276,0.9885300011007624
gsep_266,0.0673076923076923,0.8370044052863436,0.5641025641025641,0.0024977764658011196,0.013863084178933829,0.5783667603912355,0.962682043925726,1.0,0.37570819005542727
gsep_267,0.15384615384615385,0.8370044052863436,0.6025641025641025,0.0005327291432820383,0.017436044018865227,0.6194481852623359,0.9290210049793687,1.0,0.37570819005542727
gsep_268,0.125,0.8370044052863436,0.6025641025641025,0.01200571701852429,0.04244676289838502,0.6194481852623359,0.9290210049793687,1.0,0.37570819005542727
gsep_272,0.15705128205128205,0.6784140969162996,0.32051282051282054,0.0002843629171061855,0.008860940403029871,0.3158335971207199,0.9290210049793687,0.9045084971874737,0.7426577090678225
gsep_273,0.13141025641025642,0.7268722466960352,0.2948717948717949,0.026995220536626414,0.019579819922824065,0.28867023631790967,0.9007505042580342,0.953153893518325,0.6395453095931576
gsep_274,0.07371794871794872,0.1013215859030837,0.32051282051282054,0.16846549826586762,0.6069744176075461,0.3158335971207199,0.9290210049793687,0.012814967607382377,0.5161432909206987
gsep_275,0.02564102564102564,0.3964757709251101,0.34615384615384615,0.01714810143714327,0.05316564241817922,0.34318191172723445,0.95263257252847,0.41317591116653485,0.9905156046308663
gsep_276,0.07371794871794872,0.5903083700440529,0.34615384615384615,0.0003073395283383129,0.00850364441903673,0.34318191172723445,0.95263257252847,0.7795964517353735,0.8932695567378692
gsep_277,0.05448717948717949,0.14096916299559473,0.3717948717948718,0.0004988112886060407,0.32113763041303417,0.3706818604287901,0.9715564398473622,0.03640807271660629,0.6095720182762175
gsep_278,0.057692307692307696,0.15859030837004406,0.3974358974358974,0.16408900088831954,0.23181363441474917,0.39829993877393643,0.9857695511187166,0.05060297685041648,0.6493797067118584
gsep_279,0.08333333333333333,0.5418502202643172,0.38461538461538464,0.04351649813687036,0.12105187937687581,0.38447823352579336,0.9792530570664137,0.6953655642446369,0.9503718310800149
gsep_280,0.21794871794871795,0.6431718061674009,0.38461538461538464,0.000853307576187434,0.05316564241817922,0.38447823352579336,0.9792530570664137,0.8596699001693255,0.8093777214424221
gsep_282,0.08653846153846154,0.6607929515418502,0.6794871794871795,0.0009091079177511719,0.0011433471487780477,0.700251294433994,0.8303761105288554,0.883022221559489,0.7769952303165825
gsep_283,0.20192307692307693,0.8370044052863436,0.6794871794871795,0.0004079989680219184,0.0011790767471773617,0.700251294433994,0.8303761105288554,1.0,0.37570819005542727
gsep_284,0.09294871794871795,0.7004405286343612,0.7692307692307693,0.0042374341733764755,0.01279119622695441,0.7912398340135461,0.6638049367281713,0.9285836503510562,0.6972422420313934
gsep_288,0.08012820512820513,0.6784140969162996,0.19230769230769232,0.004357787851259047,0.00850364441903673,0.1825239940828953,0.7418522483131734,0.9045084971874737,0.7426577090678225
gsep_290,0.05128205128205128,0.5991189427312775,0.7051282051282052,0.006841450113017574,0.03279977133057024,0.726662330229214,0.7883579578794263,0.7938926261462366,0.8807708737496814
gsep_291,0.03205128205128205,0.7092511013215859,0.6666666666666666,8.523228642774857e-05,0.01207660425896813,0.6869374764957801,0.8496861399861888,0.9373098535696979,0.678370865357554
gsep_292,0.05448717948717949,0.7444933920704846,0.6794871794871795,0.0010163321035010994,0.24610547377447478,0.700251294433994,0.8303761105288554,0.9667902132486008,0.5994343659031881
gsep_293,0.04807692307692308,0.4713656387665198,0.6410256410256411,0.0009550611402154265,0.018507931970844646,0.6601135168923838,0.884878696847647,0.5609346717025737,0.9953466235171085
gsep_294,0.10256410256410256,0.09691629955947137,0.6282051282051282,0.0050361449447789974,0.04959268257824781,0.6466115460651461,0.9007505042580342,0.010926199633097211,0.5055057558246827
gsep_295,0.22435897435897437,0.7797356828193832,0.782051282051282,0.0008719076900420133,0.004216092611119051,0.8038752213034641,0.635610196969315,0.9871850323926177,0.5161432909206987
gsep_296,0.035256410256410256,0.16299559471365638,0.7435897435897436,0.0007285774009273141,0.06745748177790481,0.7656772242026049,0.7169340542220317,0.054496737905816106,0.65913074083547
gsep_297,0.1955128205128205,0.6123348017621145,0.5641025641025641,0.004478141529141619,0.0,0.5783667603912355,0.962682043925726,0.8146601955249186,0.8608740489245148
gsep_298,0.016025641025641024,0.5770925110132159,0.19230769230769232,0.00012462076282568116,0.013863084178933829,0.1825239940828953,0.7418522483131734,0.7575190374550271,0.9108307156360527
gsep_299,0.4519230769230769,0.3436123348017621,0.8717948717948718,0.0006279179612437086,0.01100471630698871,0.8892437061976234,0.4086564003363563,0.312696703292044,0.9545414767743124
gsep_300,0.0673076923076923,0.5506607929515418,0.6923076923076923,0.26365431622753804,0.030655995426611404,0.7134942569900327,0.809931307264892,0.7113091308703497,0.9415087187913977
gsep_301,0.19230769230769232,0.7533039647577092,0.8076923076923077,0.04964359446543765,0.06031156209804202,0.8288349175177434,0.5760032947659386,0.9727592877996584,0.5789577224617999
gsep_303,0.07371794871794872,0.17180616740088106,0.7051282051282052,0.0005524233814810046,0.006717164499071031,0.726662330229214,0.7883579578794263,0.06269014643030213,0.678370865357554
gsep_304,0.07051282051282051,0.32158590308370044,0.7307692307692307,0.2570895701612159,0.1925110761755038,0.7527577883001605,0.7418522483131734,0.2730047501302266,0.9319562657134062
gsep_305,0.09294871794871795,0.7004405286343612,0.7051282051282052,0.00987217454696961,0.027797627554666287,0.726662330229214,0.7883579578794263,0.9285836503510562,0.6972422420313934
gsep_306,0.07051282051282051,0.775330396475771,0.6025641025641025,0.007432277258986563,0.017793340002858368,0.6194481852623359,0.9290210049793687,0.9851478631379982,0.5267380481245657
gsep_308,0.3301282051282051,0.4185022026431718,0.24358974358974358,0.00032593964219289215,0.006359868515077891,0.23503048794906178,0.8303761105288554,0.45642212862617093,0.9976243811843102
gsep_309,0.022435897435897436,0.6651982378854625,0.24358974358974358,0.0021695391624850144,0.03887380305845363,0.23503048794906178,0.8303761105288554,0.8885729807284855,0.7685877560189565
gsep_311,0.23076923076923078,0.44493392070484583,0.2692307692307692,0.003745078218402318,0.04959268257824781,0.26172492368974687,0.8678555136148586,0.5087262032186417,0.99990491733352
gsep_312,1.0,0.7268722466960352,0.10256410256410256,0.0034496646454178236,0.003108475060740317,0.09413015890620771,0.5446092891612546,0.953153893518325,0.6395453095931576
gsep_313,0.32371794871794873,0.8370044052863436,0.24358974358974358,0.005725443281742818,0.027083035586680005,0.23503048794906178,0.8303761105288554,1.0,0.37570819005542727
gsep_315,0.1858974358974359,0.2555066079295154,0.21794871794871795,0.0035809595667442655,0.002572531084750607,0.2086194521538418,0.7883579578794263,0.16543469682057088,0.8396474182036532
gsep_316,0.0673076923076923,0.5991189427312775,0.5769230769230769,0.0010600970772765802,0.0008932399599828498,0.5920998706558214,0.95263257252847,0.7938926261462366,0.8807708737496814
gsep_318,0.1987179487179487,0.775330396475771,0.0641025641025641,0.00017604460701187093,0.00035729598399313994,0.05787752368760514,0.44418075796075607,0.9851478631379982,0.5267380481245657
gsep_319,0.23076923076923078,0.3876651982378855,0.6025641025641025,0.0011520035222050895,0.0035015006431327713,0.6194481852623359,0.9290210049793687,0.3960441545911203,0.9863577261104761
